transaction_id,line_id,store_id,register_id,item_id,payment_type,transaction_ts,business_date,quantity,unit_price_cents,discount_cents,tax_rate_bps,extended_cents,net_cents,tax_cents,line_total_cents
008d5c35-7437-4123-bcce-c56d8cd59c00,09ac8946-7774-43cf-827c-cfcb4304cc6e,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,47e0b44d-041e-45aa-85d0-9311aaed08ac,mobile_wallet,2026-04-22 02:50:44.739076,2026-04-22,4,1405,0,0,5620,5620,0,5620
008d5c35-7437-4123-bcce-c56d8cd59c00,321e5201-a594-4253-989b-cf9a7a967206,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,12d60620-b8d4-407c-bd32-7d9f80b9ca59,mobile_wallet,2026-04-21 01:30:52.739076,2026-04-21,8,986,0,0,7888,7888,0,7888
008d5c35-7437-4123-bcce-c56d8cd59c00,d56e2a52-ea58-4813-abed-ce104d2928a2,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,250b6775-d3ac-43b3-af54-a20a0a7ad389,mobile_wallet,2026-04-20 23:05:58.739076,2026-04-20,1,732,138,1518,732,594,45,639
00d210c5-d08e-4fa4-aad0-67630fbaba4f,22abd12e-00f7-49e8-96a2-0f952417ebb9,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,2a28a29b-035e-443f-b924-3ae0806e4c69,CREDiT,2026-04-22 10:26:37.739076,2026-04-22,-3,1179,0,1102,2358,2358,130,2488
00d210c5-d08e-4fa4-aad0-67630fbaba4f,38eae93c-25bb-4c5b-baf7-3368bbaef5b2,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,0e809e9e-a8f5-4e5a-9ad4-e348073acf48,,2026-04-20 22:22:57.739076,2026-04-20,9,1286,0,0,11574,23151,0,11574
00d210c5-d08e-4fa4-aad0-67630fbaba4f,5670d4aa-0763-4d64-8fd1-616d844efe52,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,0e809e9e-a8f5-4e5a-9ad4-e348073acf48,crEDIT,2026-04-21 09:25:27.739076,2026-04-21,7,1286,0,0,9002,9002,0,9002
,57781d2f-2677-4b93-92a4-a226b40025c7,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,7909b9f9-8e3b-4863-bcaf-8d1403634056,CreDiT,2026-04-22 01:53:02.739076,2026-04-22,1,1143,0,0,2286,2286,-2,78684
,5ac14f78-461f-4cbe-baf1-40ef4ddac69a,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,fde4aeb2-7535-48d2-8608-653db67ffb04,credit,2026-04-20 22:16:28.739076,2026-04-20,3,1368,160,0,4104,3944,0,3944
00d210c5-d08e-4fa4-aad0-67630fbaba4f,84ba80ec-4a38-4973-9f60-fafedd84a3e5,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,,credit,2026-04-21 02:54:27.739076,2026-04-21,5,1136,0,0,5680,5680,0,5680
00d210c5-d08e-4fa4-aad0-67630fbaba4f,84f5ad9b-4074-4a60-82cb-b60fe64db48c,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,2ae5ff4c-5f85-4139-a8ca-92a1c2c42494,rcdiet,2026-04-22 18:34:25.739076,2026-04-22,2,1331,0,747,161879,97517,396,2860
00d210c5-d08e-4fa4-aad0-67630fbaba4f,a332ecf3-7c3f-432a-b44e-3dcf4c34115a,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,,credit,2026-04-21 15:30:33.739076,2026-04-21,3,715,0,0,2148,2150,0,2148
00d210c5-d08e-4fa4-aad0-67630fbaba4f,c19be9eb-ec3c-4734-81f9-cfefe529e179,,68732d98-eb06-4156-84c1-17b0078642b0,250b6775-d3ac-43b3-af54-a20a0a7ad389,credit,2026-04-22 06:01:06.739076,2026-04-22,19,732,3405,725,13908,10503,761,22528
00d4971e-1e7b-4553-9e90-a281cd98a2fd,18a630ee-dfc1-4786-86b9-a5c65c66b5f8,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,2ae5ff4c-5f85-4139-a8ca-92a1c2c42494,cash,2026-04-22 00:25:30.739076,2026-04-22,2,1331,0,957,5324,2662,255,48973
00d4971e-1e7b-4553-9e90-a281cd98a2fd,3a778d59-214e-44ec-84a0-918bd67a0261,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,,cash,2026-04-22 15:35:53.739076,2026-04-22,2,1136,0,0,2272,2272,0,2272
00d4971e-1e7b-4553-9e90-a281cd98a2fd,7dde57b7-c1a4-4c8c-ad38-46e5447c5a12,,934654aa-a18f-453b-8ec5-293b892b25ad,2ae5ff4c-5f85-4139-a8ca-92a1c2c42494,cash,2026-04-21 05:48:29.739076,2026-04-21,4,1331,0,899,5324,5324,479,5803
,b2d8d259-358e-4f4b-898a-bff82e74e76d,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,a96db425-8856-4d1a-a57e-eebe4c6fdda5,cash,2026-04-21 07:27:48.739076,2026-04-21,3,417,366,0,1263,897,0,897
00d4971e-1e7b-4553-9e90-a281cd98a2fd,b34c4592-865e-4249-9f0c-bc3f2d5f9127,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,,cash,2026-04-22 02:50:08.739076,2026-04-22,6,921,0,0,5526,5526,0,5526
00d4971e-1e7b-4553-9e90-a281cd98a2fd,c3e2fa51-913b-4172-a5b0-666a5ff6c161,3794b19b-a314-4afa-bb6c-414ce186ef23,,,cash,2026-04-22 15:29:50.739076,2026-04-22,3,421,55,0,1263,2416,5,1208
00d4971e-1e7b-4553-9e90-a281cd98a2fd,c84e6c86-605e-4f12-8a5a-119dc08b3064,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,,,2026-04-22 09:26:13.739076,2026-04-22,2,921,0,0,1842,1837,0,1842
00d4971e-1e7b-4553-9e90-a281cd98a2fd,d8e4a4ad-84db-4dee-9a04-1b15aebe6099,3794b19b-a314-4afa-bb6c-414ce186ef23,,7909b9f9-8e3b-4863-bcaf-8d1403634056,cash,2026-04-22 00:57:07.739076,2026-04-22,3,1143,224,0,3433,3205,0,67726
,,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,ac62e514-b8b1-4eaa-81cc-0ab2fa661b79,cash,2026-04-20 22:07:58.739076,2026-04-20,2,321,3,750,642,642,48,690
00f54e1f-8515-4f80-8c23-c1cc6daf76b4,8395d398-0cb3-44c1-b7c4-85ae041c1485,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,ac62e514-b8b1-4eaa-81cc-0ab2fa661b79,debit,2026-04-22 05:33:01.739076,2026-04-22,3,642,0,567,51252,963,55,1018
00f54e1f-8515-4f80-8c23-c1cc6daf76b4,850ec9c9-979f-4f3a-a2ca-6b093a72b030,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,f0be51a4-f67d-4693-89f2-6f423a1fdeed,debit,2026-04-22 07:35:58.739076,2026-04-22,10,1263,0,856,12650,25300,1083,13729
00f54e1f-8515-4f80-8c23-c1cc6daf76b4,851b1b85-5b65-42b2-8054-b3d9e2a1ac81,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,2a28a29b-035e-443f-b924-3ae0806e4c69,,2026-04-20 23:38:42.739076,2026-04-20,4,1179,0,645,4716,4716,45592,10040
00f54e1f-8515-4f80-8c23-c1cc6daf76b4,9118b05a-b3fb-4b38-96df-c4144e0ef122,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,,debit,2026-04-21 07:54:28.739076,2026-04-21,2,1842,0,642,1845,1842,123,1961
00f54e1f-8515-4f80-8c23-c1cc6daf76b4,9864775c-48c0-41bd-b3c1-462a58a73c71,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,2bbada9a-a869-4927-84f6-4d302542496f,debit,2026-04-21 15:07:57.739076,2026-04-21,2,879,0,0,1758,1758,0,1758
00f54e1f-8515-4f80-8c23-c1cc6daf76b4,c2afe977-fd98-4e3d-8844-2d1738aa5260,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,528d2b4c-52ab-487c-804d-cd4361643b70,debit,2026-04-21 07:22:33.739076,2026-04-21,6,1464,0,559,8784,4392,246,4638
,6ba55447-b1af-4047-8151-4acd667a970e,101ca63e-de0e-4477-b770-cb3bd43484ad,5a1440ee-fbc5-489b-9ed0-315b9ad49ae8,2fe29126-089c-42be-8bb3-a9cbfe89639f,credit,2026-04-21 08:29:00.739076,2026-04-21,3,921,435,0,2763,2328,0,2332
010ce2e1-931e-4551-908a-7d82243baecb,7f4d95a8-cf7d-46fc-a21f-a4fb659dba1d,101ca63e-de0e-4477-b770-cb3bd43484ad,5a1440ee-fbc5-489b-9ed0-315b9ad49ae8,22c06704-6c83-4f12-8543-d334e14d87a7,credit,2026-04-21 16:56:06.739076,2026-04-21,2,973,237,1462,1948,1709,125,1834
010ce2e1-931e-4551-908a-7d82243baecb,b1fa3232-27f8-4e36-9fc5-c9159ddd20fe,101ca63e-de0e-4477-b770-cb3bd43484ad,5a1440ee-fbc5-489b-9ed0-315b9ad49ae8,2fe29126-089c-42be-8bb3-a9cbfe89639f,credit,2026-04-22 11:53:55.739076,2026-04-22,2,921,0,0,1842,3684,0,1842
010ce2e1-931e-4551-908a-7d82243baecb,e424a435-32c2-4d54-953e-92aaac566fc5,101ca63e-de0e-4477-b770-cb3bd43484ad,5a1440ee-fbc5-489b-9ed0-315b9ad49ae8,250b6775-d3ac-43b3-af54-a20a0a7ad389,credit,2026-04-21 17:36:32.739076,2026-04-21,6,732,0,998,4392,4392,438,4830
01eaea3d-6f7d-48b3-aaee-d829536a6027,05b973b5-5c60-40b2-9e35-c077f0620998,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,53662932-d0e7-4c30-a412-4176c25242ca,credit,2026-04-21 03:12:11.739076,2026-04-21,8,720,0,0,5728,5728,0,5728
01eaea3d-6f7d-48b3-aaee-d829536a6027,,,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,47e0b44d-041e-45aa-85d0-9311aaed08ac,credit,2026-04-21 07:13:24.739076,2026-04-21,3,1405,0,0,4215,4215,0,4215
01eaea3d-6f7d-48b3-aaee-d829536a6027,,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,fde4aeb2-7535-48d2-8608-653db67ffb04,credit,2026-04-22 01:25:23.739076,2026-04-22,4,2736,0,0,5472,10944,-1,5472
01eaea3d-6f7d-48b3-aaee-d829536a6027,8dd5438b-fbc1-4bc0-89aa-d0dd09efb429,,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,2ca4d0ac-49cb-48bd-b350-059f711535f3,credit,2026-04-20 23:50:43.739076,2026-04-20,2,1433,0,671,2866,2869,192,3058
,f9390abd-da24-4e9d-a1a1-e9a5968d9331,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,2ca4d0ac-49cb-48bd-b350-059f711535f3,credit,2026-04-21 04:31:18.739076,2026-04-21,2,1433,0,983,2866,2866,282,3148
,09aa4d02-0773-4824-b148-2f5c528b7451,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,015ff517-86a0-4656-98e9-24b8325a7aa6,debit,2026-04-22 01:33:45.739076,2026-04-22,17,924,0,962,921,921,88,1009
02a10daa-d79f-4949-a1cd-d6af7a74d635,,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,7909b9f9-8e3b-4863-bcaf-8d1403634056,debit,2026-04-21 22:16:35.739076,2026-04-21,3,1143,0,0,3429,3429,0,3429
02a10daa-d79f-4949-a1cd-d6af7a74d635,72bd3de4-7047-44ef-b280-3de27c453e63,3794b19b-a314-4afa-bb6c-414ce186ef23,,,debit,2026-04-22 00:16:31.739076,2026-04-22,2,921,0,517,1842,3684,94,1936
02a10daa-d79f-4949-a1cd-d6af7a74d635,8369fb77-b40b-4ed9-b361-d243869e450f,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,528d2b4c-52ab-487c-804d-cd4361643b70,debit,2026-04-20 23:18:31.739076,2026-04-20,4,2928,0,709,5856,5856,418,6271
02a10daa-d79f-4949-a1cd-d6af7a74d635,9517e6dc-ee3e-4bd7-a0db-24572a7489a0,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,52fd585d-ecd6-46ba-aeb0-ae5c87165808,dEBit,2026-04-21 00:59:47.739076,2026-04-21,2,1046,0,0,2092,2092,0,2092
02a10daa-d79f-4949-a1cd-d6af7a74d635,e7e1bfac-e133-42a5-bf3f-2b8c34aabfee,3794b19b-a314-4afa-bb6c-414ce186ef23,934654aa-a18f-453b-8ec5-293b892b25ad,2ca4d0ac-49cb-48bd-b350-059f711535f3,,2026-04-22 07:48:49.739076,2026-04-22,1,1433,0,881,1433,1433,126,1559
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,0e0b8bda-7e94-49c1-88cc-a9dab45d22cc,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,2fe29126-089c-42be-8bb3-a9cbfe89639f,cash,2026-04-21 11:37:33.739076,2026-04-21,1,921,0,0,921,1842,-2,921
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,8734d812-49ea-4e2c-9354-50027c73437b,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,528d2b4c-52ab-487c-804d-cd4361643b70,cash,2026-04-21 05:48:18.739076,2026-04-21,1,1464,218,581,1464,1246,72,1318
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,9f198af9-12cf-4dc6-8e8a-b9dec6f31fa6,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,a96db425-8856-4d1a-a57e-eebe4c6fdda5,cash,2026-04-20 20:14:55.739076,2026-04-19,1,421,84,0,421,337,0,337
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,ae615207-a576-4961-9e6e-170578ea75cb,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,53662932-d0e7-4c30-a412-4176c25242ca,cash,2026-04-22 12:03:12.739076,2026-04-22,0,716,0,0,3580,3580,0,3580
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,a96db425-8856-4d1a-a57e-eebe4c6fdda5,cash,2026-04-21 02:59:46.739076,2026-04-21,3,421,0,0,1263,1263,0,1263
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,e08c51c1-80f6-44d4-9cc8-c5f643380f97,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,250b6775-d3ac-43b3-af54-a20a0a7ad389,,2026-04-22 05:39:54.739076,2026-04-22,1,732,0,975,732,732,143,803
02bb7e44-b18d-440a-a24b-83ec88a6a0e3,f614d59e-ef38-4e03-9860-6b8a20f1a28c,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,c4177cd7-ee81-4062-b546-b626d8c74578,cash,2026-04-21 21:13:47.739076,2026-04-21,1,1195,54,0,1195,15001,0,1141
02bb99a4-f49b-46f0-9fd5-0933329120eb,644ccad7-df31-48d0-9860-d3ddd1e5b654,3794b19b-a314-4afa-bb6c-414ce186ef23,19fa6e60-053a-47f6-849e-773acafd3007,528d2b4c-52ab-487c-804d-cd4361643b70,debit,2026-04-22 17:18:12.739076,2026-04-22,7,1464,0,39764,10248,10248,700,10948
02bb99a4-f49b-46f0-9fd5-0933329120eb,7c1cabea-0cd6-417f-a29d-57a530c37682,3794b19b-a314-4afa-bb6c-414ce186ef23,19fa6e60-053a-47f6-849e-773acafd3007,,debit,2026-04-21 10:24:29.739076,2026-04-19,1,1286,328,0,1286,958,0,958
02bb99a4-f49b-46f0-9fd5-0933329120eb,c8b4d4a2-6ace-45b8-ad50-f6d9fd6a0a8d,,,,,2026-04-22 08:00:20.739076,2026-04-21,3,118425,0,930,4299,4299,400,4699
02d11507-9e84-497f-bed1-0c76638434c8,1dd7803f-9024-4dc9-9e6e-beebbd904065,,68732d98-eb06-4156-84c1-17b0078642b0,26ed347e-5a55-4573-be2c-361b2ef2bd93,cash,2026-04-20 23:09:15.739076,2026-04-20,177,914,0,858,1828,1828,157,1985
02d11507-9e84-497f-bed1-0c76638434c8,,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,7909b9f9-8e3b-4863-bcaf-8d1403634056,cash,2026-04-21 18:04:53.739076,2026-04-21,3,1143,0,0,3429,3429,0,3429
02d11507-9e84-497f-bed1-0c76638434c8,3b71a657-da09-43ea-8bde-36a77142cf11,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,47e0b44d-041e-45aa-85d0-9311aaed08ac,cash,2026-04-22 13:43:46.739076,2026-04-22,5,1405,0,0,7027,7025,0,7025
02d11507-9e84-497f-bed1-0c76638434c8,3d3c08c3-41b3-4f97-b67b-14d7f1bef7cc,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,fde4aeb2-7535-48d2-8608-653db67ffb04,sahc,2026-04-22 14:34:56.739076,2026-04-22,8,1368,0,0,10944,21888,0,10944
02d11507-9e84-497f-bed1-0c76638434c8,,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,47e0b44d-041e-45aa-85d0-9311aaed08ac,,2026-04-21 18:16:39.739076,2026-04-21,3,1405,0,0,4215,4215,0,4215
02d11507-9e84-497f-bed1-0c76638434c8,af9ad885-3d7a-4017-a41d-8509af708898,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,47e0b44d-041e-45aa-85d0-9311aaed08ac,,2026-04-22 13:31:21.739076,2026-04-22,5,1405,0,0,7025,7025,0,7025
02d11507-9e84-497f-bed1-0c76638434c8,bb57c4ef-8f0d-4230-a417-d006981373cf,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,0e809e9e-a8f5-4e5a-9ad4-e348073acf48,cAsh,2026-04-21 16:17:25.739076,2026-04-21,4,1286,0,0,5144,5144,0,5144
02d11507-9e84-497f-bed1-0c76638434c8,c20f8d32-a9de-43e1-8513-d430de312ad3,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,ac62e514-b8b1-4eaa-81cc-0ab2fa661b79,cash,2026-04-20 22:19:25.739076,2026-04-20,3,321,0,931,963,1926,90,1050
02d11507-9e84-497f-bed1-0c76638434c8,c3232bb0-eb2c-4165-8432-a535b3e28878,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,26ed347e-5a55-4573-be2c-361b2ef2bd93,cash,2026-04-21 17:56:17.739076,2026-04-21,2,914,0,811,1828,3660,296,1976
02d11507-9e84-497f-bed1-0c76638434c8,df536af7-30eb-4c20-bc76-90b2abd8b8b3,3794b19b-a314-4afa-bb6c-414ce186ef23,,2ca4d0ac-49cb-48bd-b350-059f711535f3,cash,2026-04-22 12:46:19.739076,2026-04-22,3,1436,843,930,4299,3456,321,3777
02d11507-9e84-497f-bed1-0c76638434c8,e60b6834-2420-403f-9b98-3f65c8de7186,3794b19b-a314-4afa-bb6c-414ce186ef23,68732d98-eb06-4156-84c1-17b0078642b0,a96db425-8856-4d1a-a57e-eebe4c6fdda5,cash,2026-04-22 02:46:05.739076,2026-04-22,5,846,0,0,2105,2105,0,2105
02daf7b8-beb2-41cf-97b6-c23397208166,404476f5-e165-421e-8367-cd075944a89c,101ca63e-de0e-4477-b770-cb3bd43484ad,,2ca4d0ac-49cb-48bd-b350-059f711535f3,gift_card,2026-04-22 10:52:29.739076,2026-04-22,5,1433,0,995,7165,14330,710,7875
,45ed8f9e-7a61-41de-a545-b82cf3f2f9b8,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,2ca4d0ac-49cb-48bd-b350-059f711535f3,gift_card,2026-04-21 12:03:06.739076,2026-04-21,8,1433,1503,876,5732,8458,370,9198
02daf7b8-beb2-41cf-97b6-c23397208166,df77dc92-9d2f-4b5a-a2a4-14774d638ac0,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,0e809e9e-a8f5-4e5a-9ad4-e348073acf48,gift_card,2026-04-21 16:58:14.739076,2026-04-21,7,2572,0,0,704344,9002,0,9002
02daf7b8-beb2-41cf-97b6-c23397208166,e83622e0-7ec8-4c4b-9583-18ac0c6b008f,,,c4177cd7-ee81-4062-b546-b626d8c74578,gift_card,2026-04-21 00:21:43.739076,2026-04-21,2,1195,0,0,2390,2390,0,2390
02daf7b8-beb2-41cf-97b6-c23397208166,fe8ce31f-3687-4cf2-b94b-10461ad9f553,101ca63e-de0e-4477-b770-cb3bd43484ad,7f5e8c99-3b49-49e3-9574-74ba026cc5e7,0e809e9e-a8f5-4e5a-9ad4-e348073acf48,gift_card,2026-04-22 12:40:09.739076,2026-04-22,25,1286,0,0,32155,32150,0,64300
02de5e5b-2df4-438c-b4ac-70ee68bed596,25a4a476-9e8f-4aed-ad21-0e655a843963,101ca63e-de0e-4477-b770-cb3bd43484ad,,22c06704-6c83-4f12-8543-d334e14d87a7,credit,2026-04-21 20:02:33.739076,2026-04-21,2,973,0,747,1946,1946,145,4187
,f85fdd83-d921-482b-a03d-8222e1857276,101ca63e-de0e-4477-b770-cb3bd43484ad,,53662932-d0e7-4c30-a412-4176c25242ca,,2026-04-21 18:27:43.739076,2026-04-21,3,716,0,0,2148,2148,0,4296
03027787-b1e5-46d8-9c74-5ef756850468,0a31b0db-0c67-47ab-9e64-814df72ca622,3794b19b-a314-4afa-bb6c-414ce186ef23,19fa6e60-053a-47f6-849e-773acafd3007,2a28a29b-035e-443f-b924-3ae0806e4c69,credit,2026-04-21 18:16:50.739076,2026-04-21,1,1179,0,787,1179,1179,93,1272
03027787-b1e5-46d8-9c74-5ef756850468,9052c346-3291-4ecb-8efd-36aff64e76fd,3794b19b-a314-4afa-bb6c-414ce186ef23,19fa6e60-053a-47f6-849e-773acafd3007,2a28a29b-035e-443f-b924-3ae0806e4c69,credit,2026-04-22 14:41:05.739076,2026-04-22,5,1180,1226,743,5895,4674,347,5016
,18b9f2c3-afbe-4a8a-b8dc-995d596de83d,101ca63e-de0e-4477-b770-cb3bd43484ad,97f15bcf-2c90-4141-8b77-55275b215ba1,ac62e514-b8b1-4eaa-81cc-0ab2fa661b79,Ctiedr,2026-04-21 04:38:13.739076,2026-04-21,3,321,177,787,963,786,62,848
0303525c-618b-427a-a23b-4f5145ed31d7,,101ca63e-de0e-4477-b770-cb3bd43484ad,97f15bcf-2c90-4141-8b77-55275b215ba1,2fe29126-089c-42be-8bb3-a9cbfe89639f,cREDIT,2026-04-22 04:54:46.739076,2026-04-22,4,1842,0,0,1842,1842,0,1842
